,Post_created_time,location,GoogleMap,Latitude,Longitude,행정구,행정구_depth1,행정구_depth2,행정구_depth3
65,2019-09-04 02:38:02,제주나무카페,"https://maps.google.com/maps?q=33.4561306102,126.7105049048&ll=33.4561306102,126.7105049048",33.4561306102,126.7105049048,"('제주특별자치도', '제주시', '조천읍')",제주특별자치도,제주시,조천읍
66,2019-09-04 02:58:01,서프랩,"https://maps.google.com/maps?q=37.9347545661,128.7889909744&ll=37.9347545661,128.7889909744",37.9347545661,128.7889909744,"('강원도', '양양군', '현남면')",강원도,양양군,현남면
67,2019-09-04 02:59:01,서울올림픽주경기장,"https://maps.google.com/maps?q=37.5158888889,127.07275&ll=37.5158888889,127.07275",37.5158888889,127.07275,"('서울특별시', '송파구', '잠실동')",서울특별시,송파구,잠실동
68,2019-09-04 03:30:01,제주도 애월읍,"https://maps.google.com/maps?q=33.4775373571,126.3626555382&ll=33.4775373571,126.3626555382",33.4775373571,126.3626555382,"('제주특별자치도', '제주시', '애월읍')",제주특별자치도,제주시,애월읍
69,2019-09-04 03:38:04,울산광역시 울주군 범서읍,"https://maps.google.com/maps?q=35.5705142,129.243069&ll=35.5705142,129.243069",35.5705142,129.243069,"('울산광역시', '울주군', '범서읍')",울산광역시,울주군,범서읍
70,2019-09-04 03:43:03,수영인의 마을,"https://maps.google.com/maps?q=37.6981073188,127.4892872477&ll=37.6981073188,127.4892872477",37.6981073188,127.4892872477,"('경기도', '가평군', '설악면')",경기도,가평군,설악면
71,2019-09-04 03:45:02,그라운드노리,"https://maps.google.com/maps?q=37.646878,127.305707&ll=37.646878,127.305707",37.646878,127.305707,"('경기도', '남양주시', '화도읍')",경기도,남양주시,화도읍
72,2019-09-04 03:56:03,서초 푸르지오 써밋,"https://maps.google.com/maps?q=37.5012657783,127.0207285881&ll=37.5012657783,127.0207285881",37.5012657783,127.0207285881,"('서울특별시', '서초구', '서초동')",서울특별시,서초구,서초동
73,2019-09-04 04:45:04,이건라움청주,"https://maps.google.com/maps?q=36.6304587211,127.4844346081&ll=36.6304587211,127.4844346081",36.6304587211,127.4844346081,"('충청북도', '청주시 상당구', '남주동')",충청북도,청주시 상당구,남주동
74,2019-09-04 04:48:03,포천 송우리,"https://maps.google.com/maps?q=37.8281905968,127.1463003104&ll=37.8281905968,127.1463003104",37.8281905968,127.1463003104,"('경기도', '포천시', '소흘읍')",경기도,포천시,소흘읍
75,2019-09-04 04:56:05,보리나주곰탕,"https://maps.google.com/maps?q=37.693741,126.90202&ll=37.693741,126.90202",37.693741,126.90202,"('경기도', '고양시 덕양구', '대자동')",경기도,고양시 덕양구,대자동
76,2019-09-04 05:02:00,삼송역,"https://maps.google.com/maps?q=37.6530388889,126.8954611111&ll=37.6530388889,126.8954611111",37.6530388889,126.8954611111,"('경기도', '고양시 덕양구', '삼송동')",경기도,고양시 덕양구,삼송동
77,2019-09-04 05:10:00,LOTTE Hotel Busan 롯데호텔부산,"https://maps.google.com/maps?q=35.156788146,129.0556755093&ll=35.156788146,129.0556755093",35.156788146,129.0556755093,"('부산광역시', '부산진구', '부전동')",부산광역시,부산진구,부전동
78,2019-09-04 05:27:00,Hongcheon,"https://maps.google.com/maps?q=37.697,127.889&ll=37.697,127.889",37.697,127.889,"('강원도', '홍천군', '홍천읍')",강원도,홍천군,홍천읍
79,2019-09-04 05:32:05,Jangseong,"https://maps.google.com/maps?q=35.3018,126.785&ll=35.3018,126.785",35.3018,126.785,"('전라남도', '장성군', '장성읍')",전라남도,장성군,장성읍
80,2019-09-04 05:34:01,지오디바니일산,"https://maps.google.com/maps?q=None,None&ll=None,None",None,None,,,,
81,2019-09-04 05:48:05,배재고등학교,"https://maps.google.com/maps?q=37.5560699496,127.1505676875&ll=37.5560699496,127.1505676875",37.5560699496,127.1505676875,"('서울특별시', '강동구', '고덕동')",서울특별시,강동구,고덕동
82,2019-09-04 05:54:04,Jeju-do,"https://maps.google.com/maps?q=33.4597558033,126.33557443&ll=33.4597558033,126.33557443",33.4597558033,126.33557443,"('제주특별자치도', '제주시', '애월읍')",제주특별자치도,제주시,애월읍
83,2019-09-04 05:57:04,효신교통,"https://maps.google.com/maps?q=37.578157,126.818918&ll=37.578157,126.818918",37.578157,126.818918,"('서울특별시', '강서구', '방화동')",서울특별시,강서구,방화동
84,2019-09-04 06:03:00,Gimpo Domestic Departure Hall,"https://maps.google.com/maps?q=37.5589199311,126.8028111247&ll=37.5589199311,126.8028111247",37.5589199311,126.8028111247,"('서울특별시', '강서구', '공항동')",서울특별시,강서구,공항동
85,2019-09-04 06:11:04,Hotel Arte 호텔 아르떼,"https://maps.google.com/maps?q=37.2824,127.018&ll=37.2824,127.018",37.2824,127.018,"('경기도', '수원시 팔달구', '북수동')",경기도,수원시 팔달구,북수동
86,2019-09-04 06:40:00,카페오드리,"https://maps.google.com/maps?q=33.3569409889,126.29725236&ll=33.3569409889,126.29725236",33.3569409889,126.29725236,"('제주특별자치도', '제주시', '한림읍')",제주특별자치도,제주시,한림읍
87,2019-09-04 06:47:01,장안대학교,"https://maps.google.com/maps?q=37.2132239181,126.9458599018&ll=37.2132239181,126.9458599018",37.2132239181,126.9458599018,"('경기도', '화성시', '봉담읍')",경기도,화성시,봉담읍
88,2019-09-04 06:51:04,중구,"https://maps.google.com/maps?q=37.5559222222,126.9703472222&ll=37.5559222222,126.9703472222",37.5559222222,126.9703472222,"('서울특별시', '중구', '봉래동2가')",서울특별시,중구,봉래동2가
89,2019-09-04 06:52:04,益昇環球 珠寶批發 寶石 翡翠 線上拍賣,"https://maps.google.com/maps?q=25.07123,121.51337&ll=25.07123,121.51337",25.07123,121.51337,,,,
90,2019-09-04 06:53:02,Jeju-do,"https://maps.google.com/maps?q=33.4597558033,126.33557443&ll=33.4597558033,126.33557443",33.4597558033,126.33557443,"('제주특별자치도', '제주시', '애월읍')",제주특별자치도,제주시,애월읍
91,2019-09-04 06:56:04,우리집내구역,"https://maps.google.com/maps?q=34.9427128733,127.5224025033&ll=34.9427128733,127.5224025033",34.9427128733,127.5224025033,"('전라남도', '순천시', '연향동')",전라남도,순천시,연향동
92,2019-09-04 07:01:02,방구석,"https://maps.google.com/maps?q=37.5978982,126.9068502&ll=37.5978982,126.9068502",37.5978982,126.9068502,"('서울특별시', '은평구', '신사동')",서울특별시,은평구,신사동
93,2019-09-04 07:05:03,Jeju,"https://maps.google.com/maps?q=33.5097,126.522&ll=33.5097,126.522",33.5097,126.522,"('제주특별자치도', '제주시', '삼도이동')",제주특별자치도,제주시,삼도이동
94,2019-09-04 07:08:05,카페오드리,"https://maps.google.com/maps?q=33.3569409889,126.29725236&ll=33.3569409889,126.29725236",33.3569409889,126.29725236,"('제주특별자치도', '제주시', '한림읍')",제주특별자치도,제주시,한림읍
95,2019-09-04 07:15:05,Suwon,"https://maps.google.com/maps?q=37.2824,127.0183&ll=37.2824,127.0183",37.2824,127.0183,"('경기도', '수원시 팔달구', '매향동')",경기도,수원시 팔달구,매향동
96,2019-09-04 07:29:03,"부산 광안리해수욕장 - 廣安里海水浴場 GwangalliBeach, Busan, South Korea","https://maps.google.com/maps?q=35.1533377988,129.1194740619&ll=35.1533377988,129.1194740619",35.1533377988,129.1194740619,"('부산광역시', '수영구', '광안동')",부산광역시,수영구,광안동
97,2019-09-04 07:34:04,YEHA Tour - JEJU TOUR,"https://maps.google.com/maps?q=33.4849321696,126.5300130844&ll=33.4849321696,126.5300130844",33.4849321696,126.5300130844,"('제주특별자치도', '제주시', '도남동')",제주특별자치도,제주시,도남동
98,2019-09-04 08:00:00,Jeju,"https://maps.google.com/maps?q=33.5097,126.522&ll=33.5097,126.522",33.5097,126.522,"('제주특별자치도', '제주시', '삼도이동')",제주특별자치도,제주시,삼도이동
99,2019-09-04 08:04:02,Pyeongtaek,"https://maps.google.com/maps?q=36.9927,127.0868&ll=36.9927,127.0868",36.9927,127.0868,"('경기도', '평택시', '평택동')",경기도,평택시,평택동
100,2019-09-04 08:05:03,Busan 부산,"https://maps.google.com/maps?q=35.155021151,129.1180443764&ll=35.155021151,129.1180443764",35.155021151,129.1180443764,"('부산광역시', '수영구', '광안동')",부산광역시,수영구,광안동
101,2019-09-04 08:05:05,광주광역시두암동,"https://maps.google.com/maps?q=35.1732692,126.9252885&ll=35.1732692,126.9252885",35.1732692,126.9252885,"('광주광역시', '북구', '우산동')",광주광역시,북구,우산동
102,2019-09-04 08:10:00,제주 위미,"https://maps.google.com/maps?q=33.2750948037,126.6664359248&ll=33.2750948037,126.6664359248",33.2750948037,126.6664359248,"('제주특별자치도', '서귀포시', '남원읍')",제주특별자치도,서귀포시,남원읍
103,2019-09-04 08:10:02,경기 평택시 동삭동,"https://maps.google.com/maps?q=37.0122835673,127.0997173699&ll=37.0122835673,127.0997173699",37.0122835673,127.0997173699,"('경기도', '평택시', '동삭동')",경기도,평택시,동삭동
104,2019-09-04 08:26:05,서울랜드,"https://maps.google.com/maps?q=None,None&ll=None,None",None,None,,,,
105,2019-09-04 08:37:03,넙빌레하우스 (Nubbille House),"https://maps.google.com/maps?q=33.2691613919,126.6485517665&ll=33.2691613919,126.6485517665",33.2691613919,126.6485517665,"('제주특별자치도', '서귀포시', '남원읍')",제주특별자치도,서귀포시,남원읍
